code,signal_date,type,ret5_before_pct,ret20_before_pct,dd20_pct,atr14_pct,range5_vs20,candle_pct,vol_ratio20,ret_5d_pct,ret_10d_pct,ret_15d_pct
1301,2018-12-26,sharp_drop_reversal,-9.277310924369752,-14.317460317460318,-18.70481927710843,3.0937384216376436,1.4747054530157155,2.6235741444866845,1.1006517016654598,2.8368794326241176,0.28368794326241176,0.6028368794326333
1301,2019-01-22,volatility_squeeze_reversal,0.14040014040013205,-5.841584158415847,-4.100840336134459,2.3108507335636674,0.6010879676446493,-0.41884816753926524,0.6866628937936239,-1.4487632508833892,1.1307420494699683,3.0035335689045928
1301,2020-03-13,sharp_drop_reversal,-12.164236377590177,-19.937040923399785,-20.354906054279752,4.493540535480247,1.6200719077581427,1.5077605321507814,2.346951145593405,10.089781958101751,11.158614792646437,9.020949123557065
1301,2023-02-28,volatility_squeeze_reversal,0.5509641873278293,-4.199475065616798,-5.317769130998706,0.8806262230919767,0.5762863002447709,-0.9497964721845276,0.9218642906100069,-0.137174211248281,-3.84087791495199,-6.172839506172845
1301,2023-03-01,volatility_squeeze_reversal,0.5502063273727709,-4.569190600522188,-5.188067444876787,0.8598788352550322,0.5971272461188704,0.274348422496562,0.6961811422777966,-0.13642564802183177,-5.729877216916779,-6.548431105047747
1301,2023-03-02,volatility_squeeze_reversal,0.9641873278236845,-4.928664072632949,-3.552631578947374,0.828298577275385,0.5926686257201011,0.0,0.8230177316828371,-0.8152173913043459,-5.570652173913048,-5.842391304347827
1301,2024-02-19,sharp_drop_reversal,-10.904584882280055,-8.173690932311617,-12.423873325213153,2.672362408106497,1.4771433073724816,3.3045977011494143,1.6914184795697198,-2.3480662983425438,-1.2430939226519389,1.104972375690605
1301,2024-08-19,volatility_squeeze_reversal,6.394557823129254,-4.400977995110022,-3.5758323057953123,3.6170990135184504,0.6461847028054825,-0.761421319796951,0.5600130997216309,2.4111675126903487,1.522842639593902,3.426395939086291
1301,2024-08-20,volatility_squeeze_reversal,3.1620553359683834,-3.4525277435265123,-3.4525277435265123,3.5395000912242294,0.5900174591996533,-0.6345177664974666,0.37872550633953567,4.225352112676051,1.4084507042253502,6.658130601792567
1332,2017-04-26,volatility_squeeze_reversal,2.499999999999991,-8.4192439862543,-5.830388692579502,2.25140712945591,0.613584172625339,0.0,0.701567335165086,5.660377358490565,10.188679245283016,11.132075471698123
1332,2017-11-28,volatility_squeeze_reversal,1.2027491408934665,-14.014598540145984,-16.925246826516215,2.413291292747999,0.6356560125783858,0.8561643835616417,0.6428094778044481,0.5110732538330387,1.3628620102214661,5.621805792163537
1332,2018-02-28,volatility_squeeze_reversal,1.6544117647058876,-4.982817869415812,-5.631399317406139,2.118315680702661,0.6236593648636304,-0.3603603603603567,0.6109526987124063,-2.9090909090909056,-1.8181818181818188,-4.363636363636358
